@relation D25
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute class {100,701,101,201,200,601,501,401,300,301,302,-1}
@data
456.0046659405011,731.2523476775939,506.126201836034,147.02157088858186,31.25246424518733,847.2123176648726,523.7820982221044,265.3750549004851,57.26563863030899,348.4410982576255,680.4730529212038,842.8309930771147,52.859128774483885,951.3090573788757,259.4914322070435,735.1508341173782,58.050818773760284,148.96949273814852,231.12448046033452,548.0214383188443,765.9624332480408,845.773246997319,257.7267904167708,113.43214804272034,843.1523739946032,100
454.00563569638285,568.6381904364281,562.5880595024929,151.82778592729414,48.511315144016166,855.0973969883906,573.9140700542207,271.5828417944332,69.79338978698267,370.5399135509282,727.4448445795086,851.2262276174077,21.8711317827885,955.3517944018677,260.43555280497725,750.4369500805917,576.4115680660028,156.77947789944167,936.9499786782419,550.7902798935756,746.431549016368,859.6824278740432,246.5881337774474,172.7805260947493,856.8149343048847,100
450.7245019848714,196.2387336251663,557.5191763234236,153.13261306103632,60.63597534062643,889.4680299851703,909.3180912565111,237.36069672099083,62.7522175557837,366.33556636893485,221.42799601572827,859.4683997169296,62.94823450462383,966.9499605908491,253.7595331985187,744.4949258351494,779.5199036871401,149.122835587256,859.142920962242,534.5656010115384,742.3197968438787,856.2146311295174,247.87158595169018,147.76440589831654,857.8619813199637,100
454.4238762183238,410.51812293512256,559.1327618675804,141.3726784462922,45.18818266885917,869.2028913052469,28.818054796130088,263.3957667943513,69.65230394704936,373.40061716473997,116.47260852406349,854.7710468399887,40.21028927986286,957.283035264071,263.23485792821725,746.7893575451075,576.7881165229971,145.05146672085323,494.5203638634844,541.0021770590735,748.4850821443539,877.3129575512679,242.65888572152934,153.8758500619357,844.0719559315743,100
460.7747287961979,301.6242015975037,502.6375191475567,144.3144884104621,42.44545713408369,850.4926819122962,622.4471073882808,263.3054136322864,74.78564324632892,342.62512004302596,201.7200645233591,849.0921702044,58.78325377026256,951.1752895218524,257.9760596738499,737.0441812864186,648.0279923525287,152.03581193719307,176.1841641667633,535.3440565542742,754.6666176514882,853.2450429870765,250.22783503693802,101.16330740677509,856.5513060478536,100
427.2526207425666,555.3423394521604,559.3230822794405,150.38324423228477,42.70271737481971,842.461594334136,387.4758299659113,238.98652680999768,52.63547320771767,330.7469196037732,247.09907621744375,851.3629657714523,64.89726442154705,951.3777408533064,261.8211277680139,773.2547858560013,343.04071677893154,164.31058340342332,765.7941491801703,527.4608867112004,756.4029715536292,852.929114343679,243.15480264114254,138.07474120104837,849.4687680814337,100
469.5053691433284,320.234693440968,554.1118533437401,158.14224601743308,41.75503504287533,866.8724451372999,590.3338808278777,247.1444918095224,59.4036058471591,363.62283349200004,421.95795329954575,848.4381427632849,36.731383187234904,946.4376160366072,271.35957993599425,752.3995774721825,244.47537075156444,153.9059599840154,859.4272600339106,554.9408967019101,742.8786519517613,866.8974137908259,249.50694065398605,160.907418275888,847.4070688230045,100
457.22930364360036,576.1303301816221,554.720323046438,145.36654712657537,48.73395325602347,876.7044671795744,791.9076170485619,256.66887128055754,58.39378151349394,325.70752933043815,194.29243962181076,833.1057913232472,32.70776539257354,962.510774844318,270.10084633317445,741.7437831964083,567.85320116878,162.05617362966376,926.9931242408372,540.0217782581877,749.9233134793121,863.1526504416004,252.72087629441984,111.46268880673792,860.160945733078,100
451.9391974390512,828.5631729881015,551.0709795887142,156.25702836582036,50.95603121364775,878.4144104399851,614.9982591089289,233.19459219894014,58.35456136036183,345.5001150617713,590.1435010499698,845.9875954094234,55.18837295459136,955.9548071284994,267.86684766122477,738.7864946692875,886.1217826238815,153.39192018904708,474.5875212314631,549.1300238694904,753.830892503222,874.9263607319871,250.7823083499301,117.00152810781296,830.1478249752619,100
453.17755755921564,998.318817842064,507.5607777664792,159.61627345670485,47.863240538567034,854.3047800461753,990.865473393829,248.54955442826991,73.68657677735463,337.238359844753,843.2103513688171,837.1248040926174,33.91726807354393,949.3436228437465,266.16261484297934,743.4004008470713,487.67222138993804,158.09693244825215,122.40222178793259,542.530583299045,770.1607196170171,827.4614256504647,247.40648828001986,116.04050839240676,842.7904706709373,100
453.9125671075296,619.7597724332426,569.427604047273,144.30190984172995,62.77438767447799,831.3355972433735,730.4408963196636,250.86419292821247,54.058116040550594,359.9210944096249,622.6995595834762,868.1606748478895,35.35589806276371,953.564302783808,263.02318636506465,761.2815474105429,759.1067024049505,145.45004887281942,657.2177018271069,541.4146304942526,752.6434872053221,842.4769616549319,269.796558534008,131.35113845253605,853.6320953918331,100
432.11170678153246,240.20273835460927,577.1393242676564,159.92811084089007,57.67372324073381,894.7004154504292,412.3644495619766,201.47827709679913,43.729748608819484,327.1943468538418,763.4855925744854,847.5265683758394,51.307481376769886,955.0394740164531,261.0557648457972,747.9217421737151,63.71605953293924,174.58999698406677,192.64890614059038,537.8786008556318,739.1891954265033,861.046245785952,241.02720270116055,110.41626539430187,850.2058804277119,100
433.68890544316605,362.0155144566112,524.7859861655423,171.57158739501335,50.19999488461624,837.7997024194735,369.3712581644042,266.3669664586495,60.70914625607685,351.5701537743647,133.46861086908436,845.3358047700489,31.521088061845603,943.883273796173,260.9232189943634,762.1077258547562,204.3220292513357,178.78038070722383,487.0519932444517,531.2318439808718,756.6954598551314,865.575425154273,245.59778933429635,112.15539166996713,835.7570729850923,100
428.98174391006233,914.2017840364939,577.7261191286101,140.5543868493341,57.245187600125924,861.6336879576643,451.0055746989901,235.6758591334915,54.62616333248811,363.6802283133422,534.5750831423547,859.7575929274735,26.205191392197072,959.0063493539799,255.07010001879553,755.2724773834467,405.503025428725,158.3226102392906,900.2863582879376,542.8345531197729,762.9673951401268,832.8639811307573,258.91945409768766,140.02271966944937,850.2761817503758,100
444.56606665466484,235.6023007118828,547.0654821109999,139.2964038124366,61.89872751233724,885.8525703119241,909.1004749634291,216.92449616824638,39.158859050050225,344.8929599485376,0.8802917163569512,840.5892002711599,31.823293275202463,960.9898762892748,256.320240826516,758.3170807133583,109.23670609511949,176.270569437755,528.4185421152723,546.1649266072866,754.065830375302,871.663462379308,231.47664445916203,112.63038923806761,849.9651420092866,100
432.9654598123539,538.2461498123414,520.0971737045705,158.41163328024942,39.102813594519034,841.3638085460088,79.12359465514574,277.73606130146055,52.892182564981695,331.2534942430194,235.5823335791375,851.2481753883275,24.780646368497425,958.1759524155303,245.53899740240516,754.3460081526899,151.01659429079518,174.94184705748964,969.0419085836012,525.6897535157024,745.6463108152476,847.3142782218512,249.221167037291,104.65984517981413,836.6742261297682,100
464.1975456023927,593.1429401718628,520.5663821535176,146.37964067294936,41.15817329042386,841.2871708529148,178.45668425722627,262.63690544464293,71.71902669948251,363.14758226385953,478.4079677234636,843.2452987733687,41.075717749506154,950.7955618433477,269.9527684472856,728.4792509124385,834.6414438095527,167.57757548828036,789.7245385698161,551.6242282762677,758.4179089186987,858.0123358985435,248.37315352874757,103.35555172742218,829.5998051027525,100
454.3817897208601,449.1427197031499,505.61867736550107,165.32579102444691,39.494880146597886,861.4143761430353,531.483034231247,249.8926980753401,59.8398305591384,328.8351807035406,901.5628967526056,846.5865913414426,49.42071542048426,946.5061875694213,256.6471002286491,741.9021733080568,984.4207941412066,150.160614346515,458.8204436668518,528.8260157966613,749.134619651249,852.616225527412,250.7538003501397,103.96758131873221,835.6788549046829,100
444.9098710233482,313.2842966033936,560.6604618682752,160.08867457683203,58.19632016456082,862.1401868552662,354.8727524986466,266.4011394962443,60.386607953433504,370.41467792832833,723.8132017797976,857.9036242720701,27.216091730780875,959.7935169785503,267.1838119191014,745.5409881058513,902.0282640080092,146.42201624011838,330.8228910316077,545.2404556881194,753.1705138256929,864.9416716158305,250.61474542126805,172.82207630519844,864.6452305584386,100
441.77751782386844,522.1237335286502,571.3078209259473,149.73640479624072,52.17125278411861,877.3676680054671,994.581129008312,232.5290518379925,73.42246293852018,361.8647314949974,482.84500671067855,861.9499090828738,56.59585057316732,971.6222769215217,244.92260785525923,742.1813219200569,855.6392178575888,157.25882967139708,877.6869921833114,527.8557157536059,731.1264116274576,843.4829327572947,251.4925656232476,137.85612173979575,867.9712462280557,100
461.5531958618797,592.2184584728316,560.1569969639044,145.39780358465808,54.27347041782734,890.4329727560814,392.7732640815798,230.46367043805043,66.92671673396396,375.4060195318493,459.4644399248178,852.1180669467248,70.53004825682119,974.1861104250455,261.8346919103854,741.887474993472,73.68691210026668,153.83570201666714,940.40680289328,540.715109546933,737.4454551782685,865.1865146598608,252.4868023505333,140.45353230603408,851.9014756671394,100
439.12182313524914,685.1415741547141,549.2606641216992,150.58305490642275,59.91836235965776,886.2751994649919,508.86906501374074,249.3901355540872,67.01436448426799,350.6819928068977,628.657617115786,845.3164198944737,42.48036280255539,966.9643932735019,253.2040811431398,757.221243847407,957.0680180064235,143.70619570044107,45.74230884444874,539.1269327830131,747.2478024882369,862.7509593456829,247.99746637014152,149.80230999433655,855.3791898131154,100
450.2507015991262,755.1999071782112,566.3292501634733,133.3737823757611,67.49727194395007,834.3610166548011,375.35542065292924,238.97657316043748,55.85008837248541,357.55033566555807,16.293554234907305,856.7642315482259,20.934883465947348,955.779775174921,255.56814457223817,751.0914120286727,509.6843472321412,160.8239486664105,35.023712839549525,522.8865158039501,754.7241336160401,819.7634871040511,267.95962789817196,122.33928137327011,849.2035215365855,100
446.31098929839794,164.6583149560028,555.8780287502404,139.65544880631614,64.28891224870074,895.594349725906,605.2887943036121,211.74710811269924,42.41126471203785,358.2685138290057,845.3175529219733,843.0747957003115,37.37059685053492,957.6406987609752,253.9648885195804,745.0501108498113,501.37339734424404,175.9277579149729,256.48232980141836,547.0286774065319,743.5493551021733,868.9913498080417,244.51610487793818,113.51325068223895,839.6099153638611,100
446.3568398786208,578.6091545919684,565.2150593563198,141.09351152264287,41.17329770722152,868.7064523287913,959.9099478188296,260.1906925652592,45.30213621153486,370.67139949948836,567.037591793053,865.6175315666719,41.98396581062717,951.3811431660097,265.3345847204985,744.8141907810644,64.5499390201395,151.99088558972502,521.3053808622121,527.6286669427176,746.6089591533939,857.7183746711025,241.66471999364742,152.21058547147857,852.7126523610257,100
468.4817254389926,391.29160361102254,532.1452902994076,153.3856055724426,47.06971980715616,857.5609089247994,232.7986886077188,251.27604716943165,55.11813406778743,364.13559615704565,13.169965312571197,854.2119012350961,39.99664450282563,937.6284915352566,264.55613032910554,737.8357727962241,666.3536827673674,170.64666740353846,978.2612444278313,541.5340054697297,761.7750732803922,855.5741813045421,253.3783423333019,128.0946194677016,844.799366630205,100
435.65879964331515,178.72767386557365,583.5890740258587,158.03491933144042,46.53330375858767,869.6426901774676,306.39511152980856,251.51095123249831,58.27315177281289,343.1279045270835,184.4928636470756,850.3216454197361,42.69946876568787,948.960950413836,253.17834312774366,769.5841963960432,269.9074165262898,163.79218852699637,588.4346995022947,519.632352437389,747.4170122420437,848.5836188410103,230.21664072698883,146.03860297914193,852.7659863161429,100
436.3323258376763,758.6267090278948,541.7598279487188,164.20613151182766,36.354645981002825,859.1504829164742,683.7377576889583,257.40804327597044,67.90974126721943,332.6952041407631,824.143309182883,857.6774289490538,46.39193186044556,959.9545025330061,247.84894159653896,758.6974758368531,403.9025306149401,173.52705648851733,995.1590608946843,532.1968741594779,756.9926077688484,865.495209366902,231.95972654716743,123.11220577252739,839.5899416815881,100
467.04955493827555,1.5363076016827737,510.6014011099542,147.41155013458237,30.64424637419596,847.33632643893,898.2762897140234,275.12007694476677,75.49249741336263,374.6153284282404,640.8913328594657,833.5558182300991,32.78723800105137,934.3529514447289,257.41762569292945,747.9487673868114,588.1226377457822,161.8563453697648,349.59834487234673,536.5191083929552,761.6397838939163,842.1616012834221,238.75833876305654,102.66697030144168,837.5345234188444,100
450.3527627576511,718.8853244192958,532.2197511453679,160.71056790456313,23.908534101923642,883.4433377341858,775.8293744828244,267.2442045845762,76.9060567146118,327.2602262108837,533.9391953871049,844.5365162196757,41.557900067880595,945.4341155303547,260.6499081866228,740.9628851023758,514.3011035772513,165.7396506310261,295.18435701774735,547.0599120956565,765.706196219875,844.5684362262658,247.64872375363655,112.57618644750677,842.740388672691,100
456.62774267440005,4.098510392418375,520.1454714730331,142.09976071592334,23.898071880412473,837.3416725616121,596.6886551270273,256.154490011602,49.92094301813974,343.1278892244739,388.7669375424174,833.55415714714,61.38392402524111,960.6513232247753,248.8839568882119,740.1936046626909,1.5866213563276998,157.19584594340344,642.4788023969759,536.8412872014743,756.9342713270712,842.4588693292275,267.2306234692053,117.58952587154195,846.1032144547193,100
462.84904449782306,225.64569312729498,549.2869364167583,157.82379114111282,42.28402057026817,845.3404969674104,63.266504117777345,278.77121315273166,64.33339322864782,376.8126879642713,37.00767285134632,846.2386251259857,13.813268090474281,962.7719778696128,265.17115018709717,740.4718810905725,591.124578874104,153.0226515220407,354.70051213374387,553.9577200425044,750.608059775035,865.1561722216431,243.9272064770779,159.48722319000527,861.8310663910062,100
