@relation db_C10D20S350
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute class {999}
@data
740.159457305,40.0996425828,62.3462506964,718.381659248,83.6852786118,473.112702704,242.584883123,354.304988917,142.723037245,538.979509539,260.868927955,182.228516336,839.212502609,259.853300208,279.950542497,266.713783805,939.097766776,641.482231782,870.242677872,864.733741661,999
731.424475456,51.2656570456,44.6408515292,159.547562039,77.0655374284,473.945734306,239.139968343,2.42957741003,138.235237225,543.052335947,264.585699239,233.522752697,843.439144541,260.390319426,264.785928038,251.245331377,935.292777967,652.216678917,624.33607297,862.178443099,999
732.054658879,53.4508281549,49.5342098247,901.345114854,88.1977497148,465.531972293,247.893347437,320.320430927,141.497135225,542.349749572,247.683623825,872.634307051,837.654508013,260.054323145,276.70031503,257.564825237,948.93203222,641.551538681,121.725735689,853.860859705,999
732.254602865,43.1962779989,55.8020306181,199.696571985,87.7519013223,464.4595854,237.638847692,930.654843725,142.774343733,539.456651593,257.985775905,849.672228283,830.371135914,264.559153197,267.824513147,267.85928029,949.397863673,640.488141263,536.737369623,852.628128202,999
730.21480446,53.2612608305,56.6353046652,952.438426751,66.6143170668,455.51823973,234.499288361,638.892973996,136.29531172,542.533670671,261.725536724,408.937580096,842.225708461,249.785932854,283.003333374,248.106191097,938.620849187,635.871429513,381.212932052,846.021054937,999
736.786788365,54.313972707,45.8491191808,756.100561464,79.7083588794,479.530120988,244.941965868,134.968122408,140.564463414,543.337678357,260.928826385,510.134017582,847.958478791,251.951650342,243.556643125,265.147789086,932.861565316,649.300297675,964.641955402,857.135177868,999
732.210420565,55.2691170338,46.4814826376,385.240697281,74.8661530387,474.355217597,245.46940731,925.751063539,137.278912048,543.072958596,258.089202975,89.3339737948,851.942780653,251.205825745,266.680080274,266.273975664,938.32155398,658.468092581,112.730482165,858.267682656,999
734.52176663,44.3511315367,50.039283774,154.256304092,95.1061808037,464.607484018,255.42333588,720.52548494,146.43728711,538.721917044,258.047530803,374.911176847,841.891581489,261.837660785,232.239345993,264.130708807,937.919472864,651.17088435,870.303860252,850.53378459,999
740.396854089,39.4916229707,48.0795108276,629.473983678,56.5062774482,442.214561263,233.292879253,38.1551585179,144.079013859,542.507213489,263.206193328,589.88105642,852.656443698,218.209499505,255.797908268,263.485345901,935.211773689,650.403365461,723.655657312,846.637779729,999
729.435216112,35.0250437196,41.886027612,426.484190063,81.746857565,457.695910856,250.681897722,6.97292408865,146.078228394,550.265017774,261.231596695,633.513823575,846.084865829,231.63260606,231.027793442,261.61299744,932.738233147,636.108371335,406.444609485,855.224225573,999
732.679076765,37.3703876144,46.2581408205,421.96398703,91.7185891798,468.637801327,242.273223909,429.904356294,150.524439027,546.463615009,268.282787229,951.664304838,852.789426989,247.727197731,246.569667873,263.648909327,928.328323191,624.16893618,451.675917983,849.744850316,999
725.426639966,38.9148966287,47.4390895095,522.546599074,101.543454801,469.790663447,258.358571918,770.227311055,150.731591608,544.56285803,261.930805331,664.526313825,845.645626583,256.024678994,238.956287333,254.423555749,935.890720662,660.191899022,708.962945637,842.85027689,999
731.311186274,32.0612082769,39.7979724651,770.271141542,109.171994412,476.71081189,268.617727431,112.8331142,147.218775951,545.049384595,266.05736151,58.8318516541,844.289425576,265.088866919,230.508595862,259.679546221,934.487537819,669.28410231,557.957384092,848.170268664,999
740.063980206,32.8540402951,37.1179191464,15.4645253317,58.7757922063,443.646001097,225.056751193,1.9012104066,144.120111825,550.166632947,260.715086591,612.089803704,840.800451209,239.779295852,240.969904454,258.114347374,938.599687191,634.620992665,946.042958329,846.913677068,999
737.619658046,40.8050873663,36.1416048735,212.375329894,72.4945462528,464.555321151,237.175617411,123.189351761,149.707353881,543.541718611,263.770901711,140.191452437,849.803828688,219.469181344,222.879732,259.866204117,924.105654389,626.287018101,680.215153731,847.876576361,999
736.241268729,42.5139188107,39.9411874402,132.424248039,54.2170751973,434.937025868,231.454493544,936.594188247,148.978983476,543.419827629,258.851579594,845.781745058,856.556066853,209.395455656,263.792909995,262.98425245,924.122791423,653.321105066,48.3427725695,841.55938735,999
744.252916069,42.2153936752,43.6963943636,753.113640014,77.9158093325,452.701265682,243.859912568,235.449904766,153.683053908,547.864407661,260.832344493,121.518203274,847.011716112,228.108858327,207.786716184,264.31017257,931.500793774,628.622427195,654.364301679,846.917577187,999
746.086286387,44.972314822,45.8871456259,3.13348383183,52.8106711861,435.11260112,225.995452076,964.528040232,142.959765082,539.131610512,270.143972744,130.127469929,845.416382541,208.573318975,261.435502005,258.566021525,931.799587975,658.091092493,469.959106125,853.875508707,999
742.512679532,45.3646130517,38.4990264623,105.603964007,74.7999968338,459.441079922,231.598379285,919.65358795,145.925941833,536.928884366,270.982227013,318.905347814,844.715695623,212.527029493,214.983690346,259.145949409,928.291601154,622.516639981,493.827211783,854.665274859,999
732.923245591,45.1681577698,43.9045484332,774.610559496,55.0341330247,443.850870302,224.381995164,746.313819346,144.168608164,539.170097881,265.746055959,75.833428201,848.852489071,207.047817282,265.438562396,270.69364129,930.840229474,641.645464818,354.852050237,847.058090069,999
741.412182754,40.2345584668,40.0308699856,491.532001475,45.485839109,441.453075198,220.420156827,992.966958558,153.06698196,535.429928271,264.982890459,320.748301164,839.444639437,205.54789469,255.095192006,255.92069968,935.42899546,655.197780748,589.511915053,846.741830484,999
729.322004728,34.876754652,37.9202330174,199.076982641,98.3279414793,473.797875496,252.483022719,839.99293881,150.262995156,538.175658049,265.973586988,921.986872917,854.686479169,234.124409621,252.934355099,265.686672956,933.029405032,613.349328572,785.229910033,853.853043676,999
724.697943757,42.7380925313,45.3649932634,443.966182371,80.2401947472,464.416886133,257.230354563,697.531107895,151.794984244,543.883445949,269.314446933,998.33863354,838.763414087,232.122448445,222.912309707,260.37994145,935.549979719,631.952123387,789.406800797,850.391639535,999
730.960119859,44.3520992671,40.4040831832,284.837643214,84.6098882367,476.500952234,253.763389758,683.040153988,155.085055064,549.889082571,270.6558481,812.109957602,846.510829219,264.379840279,233.116298928,268.88446482,923.608546927,636.791074261,311.482279452,844.918069645,999
735.307290933,34.2918875773,41.0104115167,51.7736604485,95.1045506906,461.964912092,265.11089404,765.408314674,153.854030095,552.500355322,269.706248299,123.989907749,850.529987844,262.990604105,242.599459468,257.869200781,928.149384666,667.893647229,887.751341496,837.646488003,999
746.998956435,31.877451276,47.0796648259,889.61282999,43.9216492005,448.921374452,221.378202519,369.583831571,141.870570676,549.443116554,264.602801353,644.207834114,848.172924395,228.488357574,260.80238767,259.635759422,937.989100377,657.856865621,622.617968715,840.053278086,999
748.380176727,31.2933797415,45.5711625944,180.337461223,43.8827427836,453.348007701,246.09237106,11.4353221027,147.813619444,537.8123392,264.758303572,866.879533915,856.904094504,222.808060874,242.026976821,259.267507359,926.680113418,642.234460475,320.815960093,848.54759847,999
742.572689737,37.2454492688,55.2662941091,794.279894102,65.4641953683,452.209284505,221.11467282,574.597730242,149.273793539,537.395448191,271.738049309,454.740036044,847.708104873,227.843926444,248.808688675,264.735448352,930.151189407,664.808808115,204.028972791,849.69162987,999
747.464743141,33.7029697388,40.199203213,368.156175924,52.9549136322,451.963160751,224.724029045,602.391859337,148.350322056,541.806018277,267.431705802,938.84598126,842.75761405,217.877967509,273.909388662,266.517740124,934.037418235,664.357477212,584.210064965,848.472829219,999
746.07267888,33.823788915,37.1423949289,604.32295848,88.7504270653,464.431628041,238.398936024,412.400174545,149.256598627,550.898568209,267.967987466,946.581027322,851.252988993,232.55452912,197.781079787,255.553893692,935.813434647,636.193554567,510.142665415,854.185788134,999
739.32907724,28.9732344802,50.6870907239,61.758312864,59.2879854696,443.538114397,213.226358111,493.372323653,147.263318116,538.564707048,263.020603752,10.7818477264,845.154612724,242.398942923,235.404790253,262.440123068,939.599575986,652.188368332,116.394115062,846.431860801,999
741.339205327,29.3080487093,42.623054694,263.898559518,63.8950370681,435.982085374,237.432462834,707.238492323,144.983360979,545.487179303,264.307532743,566.089760501,838.934258764,229.203536716,282.34331665,256.053656208,931.1324726,677.464843748,102.423349689,851.509246728,999
739.158911132,37.0190546855,41.1340165659,151.035668263,81.2230045103,460.671177909,234.943777321,759.038524415,155.038435827,545.079931904,274.123468956,51.8427417577,844.827126775,227.870778459,202.914772108,253.687386609,930.283908881,640.24162509,641.746849945,848.189595742,999
736.297769663,32.5833519735,47.6118996692,82.1331568348,85.3525377463,455.300606259,258.587374484,367.198592788,140.100751653,543.865412139,264.765640567,727.902853581,848.203343277,236.800611947,223.925877993,266.649121941,928.05569419,630.316578691,853.772582019,862.934474443,999
743.246160961,48.7803498638,44.4070267173,553.434392997,64.223240742,463.642160247,236.285091327,150.546636642,149.332822721,541.597837294,265.520995144,905.846274975,852.831663074,215.936998217,218.740911502,268.800120353,925.176692136,623.021465687,309.618642569,840.095006695,999
736.122490441,32.5892219557,39.8389098153,323.440002604,89.1827964215,474.395750173,253.716241141,24.7743797602,154.966046307,551.587488855,262.799043188,717.351145078,856.488144113,261.625196766,251.19727603,267.982298273,927.611770978,631.833336568,8.0128713073,841.239202218,999
731.291180406,35.3217996104,40.6707832946,339.675360386,79.1145793634,456.547406784,242.243742969,57.7218665242,146.535920157,550.604271649,262.382218574,709.748908112,858.923244481,232.010956714,215.76822509,258.006068685,921.019752147,619.240453849,535.866511034,839.952086778,999
734.084247378,32.678511742,37.8946785097,131.080891883,60.2296214542,471.363896767,246.542091572,24.0972375249,157.074527815,537.62690213,260.095290131,187.788108075,849.004056201,226.596209771,228.957380175,252.296888487,934.386918794,635.786581416,993.243579792,839.897705025,999
747.507322738,36.9599421197,32.468750305,51.427979203,85.0505596973,466.304719853,223.054450268,272.465903803,153.669040162,537.556094134,271.785146168,551.279891036,852.725628538,226.549093356,212.906850583,254.391857314,935.960518167,620.197999177,721.275602341,851.645809185,999
730.086256039,33.3223775662,40.1529816272,70.3150468085,91.1632311358,463.224517432,268.736119817,113.566159571,154.46795147,548.625805808,270.843668031,261.983198524,836.762096752,267.944526676,233.994744659,247.436394102,932.597006162,653.215583848,8.98506996169,839.928876983,999
748.524426359,39.6492823939,45.1187694292,166.847529712,69.4954990752,458.502507506,248.835133256,723.372376305,144.083185477,553.189167087,268.115614192,484.076260296,844.455014847,240.229443745,190.623063034,270.095063794,926.829772845,638.016432814,907.565197642,845.241297739,999
737.901880919,40.165245294,42.4680905011,91.6448232765,70.5390826375,465.003721112,235.974453,929.275016355,140.438849968,539.976365735,276.666401715,34.5382254463,840.632231265,206.038391203,206.91482362,267.308304206,933.35608883,616.317213603,657.614504912,848.316225523,999
733.161771249,28.6626022594,49.361534307,354.535697652,70.6983360732,465.980300858,206.927541965,918.611025305,151.903438637,545.058135713,273.44605778,903.304194976,843.073796356,242.992287285,245.254919034,262.526032924,932.159404416,653.005867739,788.047834312,847.153120054,999
730.69174172,46.8061439284,32.1114440345,6.24489696753,59.2174806538,427.254987241,239.206946187,315.814301373,143.927376214,536.746383896,262.452163313,409.720955047,859.151788385,220.528647748,252.539336514,261.552958169,930.625114147,648.741677226,979.680576557,846.20878369,999
733.688053316,39.2267614074,29.7195504221,428.656473558,87.3614133323,477.322984658,246.494810229,655.409353521,142.849463244,536.057624765,257.126095841,645.525846087,852.025836694,237.421326131,260.285983659,260.539482227,929.578360347,601.052044616,895.577702184,851.920279846,999
739.631667816,46.8923141769,40.5819010294,594.381034458,72.755335778,470.289608081,243.363208818,71.519866254,141.505859522,547.262410914,267.809652845,564.715967156,848.476790504,236.729333523,197.389293398,264.354469742,936.422794674,631.162865273,370.194162451,839.824611964,999
739.247694622,34.3132042954,37.8304542424,159.94465972,62.2608843708,431.297158037,233.444346923,192.959571698,146.69946677,537.55860874,267.609794558,13.3654680585,848.387083052,224.112819339,294.549609222,251.918420679,936.312236063,680.311667822,435.578817712,859.559819903,999
737.366010382,37.339214916,35.57672528,309.995127418,99.0390782284,485.376864146,273.543037427,442.405075552,137.856647947,538.449675177,261.61438086,534.63504939,835.667869387,270.316764397,225.486035013,266.909624681,939.222192585,679.168110673,811.0278779,853.665261587,999
736.736292131,40.6130206668,40.6940444303,626.561025011,92.2253378834,463.365627128,263.422655857,493.041684141,137.161325703,542.225013652,250.089744108,320.236036764,848.541569548,216.885443381,224.508390598,259.168855268,937.939441589,628.068317766,191.078967939,846.054111484,999
737.021582411,41.275281787,51.2467408795,561.857236559,55.1735724002,437.166879632,228.180541115,87.9480588598,140.401653437,532.396828579,264.104988635,715.776691466,838.673959475,201.984049251,261.459915519,266.63926741,938.082661347,656.175356148,703.213914942,861.505061243,999
737.964457699,45.8022123002,38.0485734385,564.081143384,51.0080377541,431.223362722,212.872186868,923.876558065,154.584915268,537.285371338,260.400831276,352.053519136,847.06876038,209.600560172,246.007053399,250.286882046,932.573990409,644.913809838,134.995156895,852.405615671,999
744.910273068,30.6688240897,39.4516721186,127.47069865,79.8097972306,467.534382135,240.34295113,716.623203553,142.501856022,542.180091276,272.052439067,107.972391136,847.576015781,232.402664935,206.614770592,265.015299663,942.437456643,636.829145934,387.496236588,859.177065865,999
744.343721235,44.853246429,48.3344514173,143.3815881,62.5263551438,467.835443294,244.677502825,511.265978983,154.752440575,554.601900065,272.42971088,309.598647224,842.837834034,259.861350928,257.069581692,260.266323819,938.69947138,656.69991746,427.602333152,854.903567292,999
742.882140766,50.0256825788,49.5869599401,768.563267235,88.9911917903,455.617225002,252.697646374,747.316704084,144.746972268,542.438952625,270.644698966,341.134740335,842.524235677,273.954515571,244.072201042,250.899647046,939.164062083,657.595706411,874.445407034,850.785322192,999
724.107440608,37.6472362076,32.4129513768,444.356673419,101.132864731,473.719141717,272.390078963,515.899554176,145.587182826,542.577504121,266.965703428,517.390606332,837.340723329,275.801203823,220.851702767,253.5598876,931.094702702,678.499613364,135.749503969,844.160535576,999
726.493132535,35.7099920008,43.3015488344,574.822366951,76.0937281599,460.313772529,201.353945191,550.993566224,144.169936227,539.765792005,266.5926157,50.4537008678,847.441201774,245.214265708,234.443417797,255.723661234,923.878855593,644.801317883,154.72125376,841.089578808,999
731.794864108,29.5404771561,30.579440003,232.814971291,45.26018324,435.387566513,220.876351377,546.851837303,141.248421148,552.276939276,267.540916932,276.055645942,851.081733249,242.99463892,234.606794125,256.140035956,934.686428666,624.796787587,352.731469206,842.110528586,999
727.1471378,39.6980599409,29.8841778948,896.217975748,91.3431491339,477.765086118,260.052226001,49.4100921909,142.858693332,543.778182694,261.794966329,161.879341103,860.018519997,231.97153013,247.614947392,260.242113237,928.656774208,616.440010533,577.453304543,848.60814165,999
722.260299233,33.1742171572,38.6468238478,65.6411337805,93.3659991849,481.191784224,247.408485494,690.080719709,154.277084031,546.197252186,268.037380173,247.550780395,851.81638014,230.91068781,265.771091982,267.668595705,926.355919847,600.790376083,117.953627832,848.20415031,999
729.823300688,38.4452664257,30.6335751708,522.245786964,79.5162201201,493.85964873,249.50061502,663.857509395,151.636883988,545.644290386,262.723603409,537.066510915,852.551098301,273.684235901,240.993806127,263.94521339,928.280651219,642.335848629,359.798096705,838.680544833,999
729.729315176,31.5487966453,26.9766385985,610.740719149,82.4204486775,459.331108961,227.819793709,198.254675387,144.596528048,545.138766582,261.898856789,362.329677241,849.696634931,205.782516561,213.84025325,260.430513242,932.057456184,635.577531484,23.9043385683,839.446213878,999
729.820648783,26.7717953179,33.7533587198,510.246162345,77.4974527197,462.561150622,239.909125824,858.109838497,147.083953015,550.559567888,266.372714924,820.474026522,852.721016859,272.118130644,242.176055063,263.866223956,925.906773065,622.973961202,426.088014061,842.172653039,999
725.35012245,32.7596340816,30.9657137147,423.376404125,111.013226861,455.496274278,260.000499698,56.0410956855,144.414501812,543.168026309,263.133812334,643.675267289,859.322316158,230.08022916,246.837799653,262.569185843,936.218450712,604.667579443,211.959572754,846.573859527,999
743.088198279,32.0974292549,41.9140183828,593.54509375,73.386684469,462.938290342,246.516502498,937.806242758,139.993164744,546.044327516,266.623001764,806.231445746,850.378209278,249.194553444,181.294039782,263.687003815,921.499688929,629.848657656,559.842660565,840.351316905,999
735.367293923,41.256099043,26.9919448177,132.034802723,59.4241463422,419.769035329,249.488177944,954.069422941,137.838683196,542.442641823,267.332429148,118.362026182,850.555638738,221.839918526,247.732804146,261.931706325,928.154388423,650.889333235,41.2520970287,840.325716342,999
724.561668007,43.3243723675,34.2903696295,540.044533513,83.0954200151,463.517072589,206.843602483,657.803643657,138.802448925,543.679206736,262.64898148,355.377471726,856.164481078,249.624351477,243.042032445,261.510190245,927.426268315,633.944155749,169.427051138,848.230682326,999
733.337792518,34.1729568998,32.7075419236,185.671672876,79.5539498742,442.46092256,223.046819536,25.2288646396,134.754704064,546.208764261,266.029452341,627.884114349,853.313569398,214.961369663,202.015221034,257.022687215,928.465387213,622.949996466,910.970487989,839.843805729,999
741.214905392,33.6719187047,32.1534752759,127.629515807,78.6527565693,468.708279256,228.863447382,909.939682454,147.318848532,536.952965917,270.863296095,247.548124838,846.837933491,208.199150417,212.471419677,269.260636819,920.048387048,633.295833542,415.365253523,848.738983771,999
731.062722613,29.8706811998,32.0643439445,729.556301136,98.332470213,457.002738406,217.238661024,578.068546889,142.448385626,555.122160896,267.697215053,668.680772972,856.964244508,217.264142957,221.906821822,268.41683827,933.370530691,620.885191599,781.069975002,837.153620621,999
743.881757964,27.5626824951,36.1858371557,869.655572768,89.4092754636,465.830790936,259.935321194,563.892789751,151.296317188,551.718260311,272.535429203,163.552657409,857.9273713,255.073307391,233.619040533,263.509277493,933.676683174,664.869072406,647.58209844,840.714009545,999
728.836216033,30.3623785056,44.2495672973,865.655725075,92.2710777766,490.073355578,251.981365185,814.374725538,155.266522599,547.986556796,259.96587088,352.254101828,857.850294399,219.693307501,256.813191433,261.428335474,930.305443656,596.052911117,810.188963028,843.751844702,999
733.329448186,37.4518193751,41.1154191512,198.794049606,97.9665446496,486.362948976,244.353131191,774.830677786,150.701109143,546.720339309,257.188892198,416.609933899,849.846877048,231.279491007,269.292380353,257.536314632,922.102705976,604.468618487,689.451845122,847.41156619,999
727.713649089,33.4210232796,36.2432230511,260.140339915,57.1645844929,430.765093441,229.203900514,622.812767534,143.951285613,536.344692311,255.072803334,864.440269594,862.01778216,212.333529266,256.126813151,256.359392761,926.139309046,652.219514281,925.320873147,835.462260725,999
725.202645144,38.4382860247,42.2781823875,767.311435948,101.925972086,481.913483567,251.793887796,871.325666963,159.942817748,548.224820814,259.956798121,17.6471237649,854.751190404,252.650249425,238.251017888,269.744800469,923.453438989,641.529452341,285.42161409,846.970416806,999
723.39208104,33.686607183,37.646382895,961.328564731,73.6410299698,457.381633566,245.374376191,509.10989487,140.249511154,545.087472309,258.724665591,501.467802237,849.122906248,281.585742268,239.517627078,268.970493245,920.595690197,617.638994877,259.697197049,839.715588664,999
723.743536949,44.4175811438,36.4768010431,401.089317237,85.3626552768,502.254812394,242.738320835,771.049990731,147.181823172,550.918832211,258.035098062,337.673110673,851.572268897,282.551065153,241.361746036,268.058855092,930.848491265,642.873824433,576.458019681,847.276344608,999
738.691636963,36.1092683164,36.4453008678,124.440984053,73.3028438906,457.228539055,249.077867289,527.936812454,147.62081299,555.731677909,275.817057496,830.262874202,855.313994563,256.705597184,186.527928957,267.513430059,927.32766168,635.587354152,501.679743187,847.52942999,999
733.700386109,31.8273863492,40.3596958687,214.160114212,80.2870102029,453.338334632,245.331599108,691.984919548,153.83800726,549.88706838,271.268116073,459.335653426,861.131786102,261.662257119,180.632719918,262.035120638,921.210335769,632.562682642,966.700219463,843.555495914,999
731.278222288,26.1567224033,38.8996827858,697.998733997,81.6576129394,487.076318452,246.752129446,362.84386976,150.485236928,542.723778719,268.699403635,637.210632867,864.348014448,223.394416321,247.321228966,262.933500958,923.520216619,591.339122595,860.246089962,846.427692894,999
733.259905255,33.2494021458,44.1193838823,139.839346886,93.8245635215,470.763875506,261.801095436,776.702780653,150.432470312,552.68984506,260.311098026,183.607495595,864.260449475,242.833012555,236.721948199,270.960957276,918.031864904,624.070149719,590.540411974,839.573078477,999
736.654615334,42.3040114864,47.1198301293,192.624490007,98.6513335113,473.89906431,231.230175494,839.809335634,151.972565769,548.44964978,277.260671614,411.821760447,857.169865243,257.091555033,235.761104333,262.379432262,920.447389821,634.049994173,43.2011683482,845.669008054,999
730.621630209,38.1710513151,40.4604706488,396.319567065,107.612009539,477.573533629,229.388405576,144.149961175,142.591887144,542.224875492,268.778152357,258.2048565,861.177602401,262.488797387,225.976713138,254.020187542,924.772759203,632.151071452,633.912770481,840.312785408,999
723.667180325,45.143407157,47.733896508,834.637614659,99.267230749,479.860676331,257.985167941,794.369419504,150.644428172,551.139568269,262.933327587,897.661337669,856.208952615,255.787842819,234.366327432,255.43571679,919.924615602,622.78811113,55.3953826437,840.653216405,999
733.602092275,44.9815162324,44.2265519107,939.920327468,84.7086515659,478.255295871,221.40794071,974.63051743,146.0863187,543.033371906,272.961983683,740.90651861,851.0954675,260.396713852,225.095057323,259.025427927,927.241073546,625.83001703,433.711269348,852.226846485,999
724.192343656,36.033940638,31.2279678227,388.682019142,57.1528497375,417.877322094,244.179794305,483.284371722,141.429402007,545.969192588,273.795641144,231.196853183,859.252399902,223.667963087,242.610436019,257.850678232,921.002948173,653.857859706,38.1691770527,836.868896511,999
735.170786128,41.1001705841,35.804978255,691.0336403,105.333431746,480.279980466,239.231170879,571.583471876,147.574807537,540.313973665,267.02612303,315.646545804,861.209036734,217.147356918,259.001171884,258.942822113,929.961095715,600.098629343,974.569685561,861.411017096,999
739.459908717,37.8417393867,49.2805117172,582.65685662,80.7751331038,476.146405213,214.732640524,484.053553351,138.890860568,547.731925422,268.387193797,118.304458838,853.93770313,253.374669852,218.765607684,260.466724991,934.084039925,619.673268897,942.788063125,850.142754624,999
742.188883722,45.357610521,52.0686306114,485.096732701,96.5237095078,487.466374639,217.237920612,275.254112073,148.481588412,546.327339746,272.420481369,562.131801254,850.205822432,262.892268234,226.567406315,265.279766106,936.531243732,600.476830909,263.659912457,846.289925318,999
735.719241998,39.7302012627,40.3743596142,637.275222706,49.9015627525,432.746420499,247.409267194,318.690501729,153.329989219,538.881635157,274.508725256,865.349396607,850.975109098,224.18323098,302.896556767,257.304066501,938.981001161,672.080542077,238.805651301,855.644581204,999
727.500860494,38.7461095349,47.6566640579,242.004972606,85.2121033984,502.608943305,243.763053573,689.729014823,142.448918947,544.949768222,267.069955549,128.068741987,860.914542985,282.230998038,239.736922577,263.944457093,934.924085179,641.979641987,503.823015857,850.065618142,999
732.66393203,40.4001431047,51.0971978412,32.5573246341,93.1051396529,485.547854643,218.465314327,132.068158637,151.01577628,547.018498532,266.628354942,672.55439955,844.459857853,252.534218369,218.830802944,263.431476905,925.444353426,619.106675576,94.7415144349,856.024305618,999
739.663684444,27.192312978,50.888286405,47.1754667664,51.8977977311,457.503891871,214.640302704,747.148123854,145.713219809,546.292982853,268.766094476,968.80093982,854.611516979,234.289708195,253.586425609,263.829890441,941.430499472,650.265555121,619.211116507,845.167110844,999
726.370808243,42.9654077464,46.5704920547,627.158728167,85.7484477715,434.688125552,233.83205318,408.856007631,152.650272823,538.964483654,268.504502544,289.741801329,852.335393806,238.387308008,220.369497114,262.879361868,916.441934848,622.729701109,166.683582845,847.515750202,999
726.905027665,45.0683298902,40.9217417616,280.361493819,113.132235913,468.115904059,230.095674038,901.6844679,142.926689336,543.005545351,271.731423133,356.708364596,852.93193203,207.551533988,259.35477383,264.668191429,932.005539396,602.893263783,901.270126886,854.445145054,999
728.931232387,45.3247573359,33.3094611117,372.869404213,109.634791828,475.848560675,234.203567997,865.22372865,142.024521885,545.237548628,263.390042715,137.3696589,851.678614632,225.827590303,265.595490264,253.703852834,932.55957139,597.538765077,977.9611373,855.435563503,999
725.99711953,36.192435509,43.7562943104,552.006401902,83.1093178324,516.744726779,241.466878832,486.493661103,150.414896659,556.861563063,262.380739943,328.998013835,857.105200566,275.672585757,235.792362946,263.71874745,933.11129543,643.005858031,815.018477541,842.43995397,999
736.749814205,27.4436473708,40.462825783,20.4423408641,74.2418815327,439.206045474,216.527388114,147.740290049,141.096342241,554.354310453,260.159496059,28.6651374243,861.758579809,223.820981711,212.377828532,260.806797063,934.747911772,630.992769985,27.204250954,846.463347984,999
