@relation D15
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute class {100,101,201,200,202,501,401,701,601,300,301,302,-1}
@data
936.8236107251597,355.8230095927567,244.54407379291388,932.8277501114377,761.5906628587675,648.4665015335823,43.58604857911882,644.9596682405102,155.3880780794192,645.0518418199168,352.17958820823935,71.2364794872148,40.500384039100496,951.6714738601331,338.28854349362194,100
845.499614135161,356.2339448648395,261.9503005812439,935.0819716770884,750.4504229462464,648.4706394115298,47.859282382403116,653.0449540328124,157.47132613752797,643.8827583519538,342.12416226539386,205.23038638348544,44.3318496794877,952.0686584063541,553.5708395629441,100
109.57799099896293,354.77879347231647,254.40551820939285,933.0098084541086,759.6278506177248,642.8622689223533,50.29744302418105,692.1593315666834,158.020782518041,666.039592246314,346.0637699155477,142.07095585738915,39.79081160614274,969.4877734401505,500.98699443409913,100
843.8710634923835,356.7602903598649,239.23850806387452,927.9910670936057,762.2124718669133,632.1019722737082,54.72766916137107,660.3186668314131,162.86837725128564,667.121047310848,343.34811724274584,86.71070579978068,38.138324140821446,955.7376700523685,385.337466195839,100
360.5015919253225,358.7385961587198,244.73188958578135,929.1352174398679,751.6257209087107,633.4507979710297,42.84410007615758,646.1223790318911,156.80409690820798,658.7838626725166,341.15231255418433,462.62132479058357,48.093746324508196,959.3001443698429,556.4361093828164,100
965.9697661166842,358.8447289858844,242.12453255005022,925.2315320915218,755.0328993655581,632.3943461778589,44.89778706355118,651.4043655581826,160.48965128331798,678.5892538979215,349.66687611528016,188.91561697283223,48.4978566907476,957.1041962512769,305.17244893847516,100
927.9716475618548,356.13969579735135,251.13523848769583,932.369031222569,758.1624722425508,663.3775183641812,42.61207270980008,657.1242903994331,164.0052074592499,664.0311916954687,343.5898449119836,293.76440954501624,45.78779854396715,949.7365910040736,347.19523171366797,100
436.756821834148,357.1796964534677,240.59273166805892,931.7302223664319,755.5543577320133,643.7306119699163,52.50289934710639,691.7013560357009,161.09360263892486,661.1276454300743,354.3107879031682,877.9859072080972,54.09197351046932,967.3707188588577,468.8095781721944,100
403.76368635166904,354.9745246838097,260.37924592899833,934.9529112868967,746.5497367838879,646.5720044423834,47.708517264786224,657.1173845437972,166.96489018878907,648.775071709977,350.38268673994565,352.7369826218691,56.83683304694887,948.8426492697013,537.043086772823,100
436.56439003213,359.89886079025973,245.75345643100803,927.3749654786221,759.168782746098,643.0710480353075,49.90938704826389,642.2261130143806,153.0443188819783,648.0327037322654,354.16577964746534,25.59456673618865,51.33901890288706,968.0061060474143,211.30419541245072,100
264.9544086287809,370.41980197669454,249.12606289842995,929.2278968522614,752.2186448185059,648.5503518495467,45.42497173069942,682.3259023972805,157.86331426080454,655.3552507309657,356.4335450104406,255.0069977592402,48.598579071235115,959.2001142892309,944.3557035894183,100
236.41101444722733,367.3598463891397,241.38138604073364,930.8440089303043,770.7208162030773,635.1057114374423,43.61067149266295,643.2344646766899,164.03877954669784,679.8572524146546,347.14616019571446,512.1338412008107,50.10766870157273,960.1669284834459,380.36435207602227,100
555.8432259272294,361.51325482343157,256.4926694176219,936.5371646384685,764.4597995434386,642.584419677022,42.18381270091936,696.5810622640663,163.42049276113244,671.4769781145959,349.78337913177234,876.0591881827006,44.536154294602305,977.2376788363358,127.43170114867385,100
202.44071504019922,362.83745762202705,246.03677680767078,929.6824069530097,746.7921640130303,655.0848920232852,47.12940256032115,694.973253637083,157.58192190872018,655.9150019972639,348.03701461112007,895.0555178283269,47.98159047749073,975.9171122706778,498.19996716167367,100
593.9601390375441,359.06491596616644,251.2568819085221,929.4872410436942,772.8262494064827,638.6839665323378,52.383267742414546,651.3421568379854,168.2650069611284,661.2524243663598,350.5170386573502,510.5602587438257,42.014817005044776,961.8301317939946,271.9985632574663,100
350.1800299467086,363.6009246681151,242.61921887490684,923.6672844055983,746.4386399660516,647.0955184982913,47.41471203624275,647.4729724721857,157.1331713849798,674.8250449501512,353.63572675527615,161.0626969148121,50.72975544261699,962.59842476955,786.2270971391366,100
906.3538747870538,364.0271042412477,231.76209282205807,930.5332299301798,755.5134571597614,656.2783766822197,47.92821061551002,639.188329025482,158.81903975632065,647.5550412261157,346.1802016352146,97.98582313946159,34.10745231611877,943.2132530082192,9.99948702282838,100
728.7457036798786,359.46526360534347,254.36901708971058,926.7317402190029,766.4718094411816,635.4589775402653,50.11020994487171,640.7127825507545,149.63477322547334,635.2459520618372,345.25705066866067,886.4982736200841,39.383801464515095,953.5340723162444,345.9443316618512,100
711.258641200542,359.15624098703347,277.3495036588821,938.2765585093154,755.2160209143739,645.5816824984422,48.992556774023654,655.0075740123631,156.85540298200087,652.546263834578,344.2277915312454,0.9287792501792014,35.83790989915822,972.2841151696715,910.9054956881163,100
421.4973067398755,360.9473378875386,248.75866583277343,933.1388696971687,753.9677378470577,670.5886293248917,39.968430941107414,656.4358466582173,160.3322962531751,672.3455481308771,349.8087031918406,407.74175631085495,52.22405012482754,941.8773915672622,984.2600413684552,100
619.5158163635242,354.95590768191295,255.8201325396064,932.964898618036,771.0807106014805,640.9980533931717,47.9725906376889,711.1320607918334,165.8822498116723,682.3668143825839,354.7396737692866,270.567128377027,40.78882812410449,983.019645073256,951.2682740189671,100
584.7339500763841,362.2670913334746,262.26266201176827,941.3645817024046,733.5535334839078,649.7531884478134,44.475224861274064,650.1181254364926,159.80271102771056,654.8547160499869,347.504264687943,482.14509814908024,34.04192076505162,986.6876401450628,696.3670376759238,100
832.6987999407233,359.09135610397743,253.90606695342018,936.7008117773523,745.5784099147048,656.540169087268,50.220599328391366,640.5073686758028,154.0299444210816,665.0708415296934,343.1397901746096,49.008679667455034,37.49316079388086,980.8716870971626,642.5763095065926,100
296.79679472316235,366.86028637209233,222.3547742149493,933.782598905419,754.0712119712348,661.4228425456076,40.605347582355236,629.5150958773223,164.0649493011415,642.5851417253787,345.0085396676235,727.2047932115321,36.24572791641418,942.6664950452015,586.0068570960518,100
734.7908962961598,362.2357529750132,288.78697181895217,932.7795198116423,765.2960853309992,637.9035681669519,41.47524845101755,659.5325094537345,152.9649181561571,657.3920082782324,352.5580124646405,324.5540919108729,38.27546603902627,964.1090317280169,104.36243521829202,100
612.5032772570186,365.4074212132966,255.3875240484432,942.26062588118,753.5963457374276,624.5812340584347,40.819309566284794,646.042731878004,150.01867054031473,680.1857538327477,352.7148673915703,938.3737908498063,41.34737941426298,938.0888971446292,958.9434622778596,100
268.5013492228828,360.3526226204616,254.92742324845705,933.4980170221041,739.1908975943513,652.0947842317275,44.70599814464476,644.458569904262,148.40382538621932,659.2776982914584,347.69123017881066,615.3644777366766,44.75184090173774,975.132603935125,854.3356232033585,100
235.22815855882206,368.45193391717544,240.9058072958999,939.4176117584553,764.2046307472343,673.3452810256637,44.57104663436064,667.3631762147378,154.14052287439486,667.0739092080845,347.494560946502,5.91612659376306,43.3206945249889,945.4852788223328,513.8981120285541,100
325.1935838622409,368.7466228739825,293.76408974467813,931.0413798141224,774.8787505043078,633.0656299378095,44.745318613147106,655.775689885617,148.1305864527519,647.4266926245348,348.50580958562637,990.559763638271,36.557266577474316,971.3383715120888,810.4527162090732,100
850.1162260913517,365.164557553988,258.32522112829,933.3205480119632,727.1765697117411,640.7013021196576,39.69456110189729,654.8648786797686,154.26428703852915,653.7432196258054,351.0156693600231,33.538718537130194,31.37435914139494,989.2620652835641,508.47794295837303,100
839.3429186820855,362.31306234502983,242.0790762605386,933.4284837147934,760.8352623176941,676.0513255540067,49.67128614524532,676.3837388856838,148.2399106959478,668.0595799092515,342.6116883481091,865.5805372387183,35.68637288162553,934.1728581761051,900.7734804635978,100
497.49759993955087,359.2423590329589,267.583792312883,937.4512763712607,738.8682310672891,632.5713220331439,45.782234995647315,646.1081414853564,158.8100981286018,647.8002602143079,349.3075961569193,614.7899210704892,38.82993274615565,975.7161382012475,292.28844368757666,100
951.4612634518165,359.34876487477567,232.68204905071516,937.4272704410365,761.8619608809341,658.4336443137944,42.03829885740573,629.9387963358992,154.28481349342462,647.2573492936351,339.8962205163638,427.46440890958036,41.33812128397479,942.1065742735797,618.1871419189044,100
968.1259638703192,367.1825507426147,286.1338737300002,929.8849380142772,752.7608975689382,635.9352469083335,46.64089000295179,661.0063534417445,153.03399810372275,647.1883296956154,340.4545396502657,882.576617701505,32.71576631840982,970.3620126164245,670.878272365363,100
384.9517862983476,366.8959833470929,265.9651101834559,940.1187362366561,754.2617056615483,652.7868943830551,49.2743882333128,706.9940069417945,158.43932531413952,669.4362170873452,340.86259775051485,390.0579485398956,36.01541809650797,981.3145340830177,673.7772420968512,100
165.3470862392401,364.7543365081311,269.6388762242423,930.4487472665251,774.1229730102721,662.566590926018,58.02792863769268,676.4026559172441,164.19090799764962,650.5110621171746,354.4001181710245,626.5418079521634,35.133593556511194,959.7218003898485,593.9418344206812,100
756.2990265917144,364.2248104013419,249.3275527703675,929.2309937837806,761.156527370177,639.4108146243473,43.98803154502716,641.3584190920009,145.87773790051415,642.7553835718377,353.18303221190456,174.2862744964847,47.0234566511309,947.8696059829103,239.66997512869514,100
206.8223824368589,361.9484457780053,249.77074124383998,934.5143601656843,775.7041986017362,637.4055969389357,52.900935200856026,646.9653110930287,143.65310304651993,643.1404752468478,350.8643641222345,272.4652853491191,35.344400745838,945.4120882627275,633.7372445307424,100
186.91376173886786,362.4551354373239,267.0616527334371,933.9746677562632,760.9994063150712,635.718917939176,42.35565992880743,722.3858265236761,173.49085012235636,679.4312807200413,362.1594370218641,47.556418576340405,46.11778896611879,977.5719705534933,965.9534211388742,100
435.18051404157177,351.9335280616431,269.62174392410714,928.96484274781,764.7434511219126,648.0884079861332,52.742247706629584,702.504913859913,170.21992885342354,692.8873282719716,361.1290469955274,436.3767654377646,31.034672820415388,985.9064416257335,841.6830288913328,100
240.34254441055435,360.0759144804251,274.57207545692836,937.0790141725979,772.6822001778056,641.3946689082244,47.399979706639805,685.1062116065084,156.06102441328625,642.6167129710005,363.5705227448386,673.1291373476081,42.29219672460144,959.1501747068497,384.8036951004955,100
784.6308559591266,362.3425550687142,244.4914401474777,924.9115165507075,766.6920221938881,631.6947587818072,56.48125039743056,634.7380634703599,146.51380656970483,637.4999057786554,356.32297815853144,901.9983619099737,42.73310623409021,973.6578914871894,369.4490216320646,100
485.02684251850934,372.7801360255032,250.46420003438658,927.1750222590993,756.3004242748777,654.6207755514354,37.794618223422404,691.5840020968859,166.2383010373192,649.0849805937022,352.01568795637695,781.3342367747316,43.428765220689726,963.5894271757335,855.7209181616167,100
260.0250150761251,368.398556304191,245.7022395067147,929.4787759524237,738.9337200716199,645.7866717699873,52.19255679178726,642.0076256823926,154.12626997430849,682.3167681950837,346.51971752118044,167.0658661259843,47.68458848492683,965.5515111682203,346.2191508526231,100
444.24873755291463,350.30298455848686,264.79042862287326,936.2362945333958,768.5775080979203,651.1506117584444,45.80852565079349,721.6913070109346,173.2546024343937,680.4547730659193,350.5191937524061,499.17032131377715,33.278170968358936,992.8625706258147,901.0196847922397,100
191.557365838687,359.8480556514701,244.94300466342588,950.6955579285618,758.3148592723053,614.4417096116298,41.97973797776806,632.175728637089,152.63184799743078,687.7889586324536,359.21318120964173,507.6823108970726,47.67501872165112,945.213772187104,257.5294686449506,100
736.2184660531987,358.4551872441779,265.04184098819695,934.5717943385206,745.9772150652572,632.1599506091625,32.78628607385559,642.0196411195644,144.14891643908743,689.8808441621525,354.2996905378698,880.1202410296411,34.49704630402031,934.7435773910737,113.34329082974415,100
818.7473341538581,372.0713468251886,247.98981964564442,947.7056601013297,747.8944613047842,625.0418778695945,47.210934235488345,645.5376811092405,148.45880069759255,686.3849618864956,347.7710343491948,541.9182602730921,44.94410293591022,932.2399998671347,641.3388841034154,100
435.5559792837679,361.98801635020044,235.31659323788594,933.3341427474669,759.3715547102701,665.1368084042222,46.743140779862706,660.0277204073367,147.09874448095346,663.1348944395183,341.1394469183548,216.54732611575645,47.84740622617126,942.0410421979072,703.1420311913332,100
698.1618423248037,354.30530031772366,260.1296872057896,938.3249667862776,759.7346786764745,644.4096406501691,44.68488213235313,650.4821704317449,145.51012141085812,638.7155507347761,360.2324204920487,632.5402601462498,43.19739017162864,956.534247202591,613.6536379296543,100
861.1576181576277,364.69338388042513,262.11216808173816,926.7377649724127,762.3752121322094,641.7666474125388,36.8150280184793,662.5057257840197,150.04760833120608,637.4364108978771,351.77987347600066,483.38035304568837,40.6627080660013,961.5653494649595,428.2458705877017,100
455.2500156007627,368.4874443629764,266.68746998296234,942.9720921400132,744.4099793539646,636.3964362055983,49.23434268053282,685.4700355671634,160.12683782949628,658.1389290845406,362.4642874126258,548.6359774445583,56.91992697546637,923.5728958867697,119.32304438633679,100
356.49250060753513,352.8084644420883,284.3511842969521,927.4994468753448,760.4611532887785,645.2415966287102,46.65359220881988,679.6463851428521,167.65729205733098,641.9260273950138,350.58893606571047,997.0893565480335,30.666165789946778,949.5359885666152,346.885042640612,100
603.7166589689472,375.0353782566687,254.17699596786338,922.4801401125735,765.4623632687952,642.5318675861802,41.935279800477446,635.4808173633396,173.05394918539136,680.6183312064541,349.4770853163379,759.3744554013209,56.717456088020754,951.0049201529774,772.346486460575,100
865.1075729828046,366.6979235235457,238.13601566122225,928.1395646178094,744.6426961853317,644.7500673917743,53.39901788876833,691.7207756586901,162.73546756039542,657.6591076929709,352.52654975291733,712.5532735568056,53.81365243226786,982.9267438514702,897.3294377818663,100
353.37960477001906,359.7749975681326,247.4374005315847,922.5333677874428,747.6431286207056,651.7241864681771,37.14950437770316,632.2560502870468,164.46330671129172,671.9325821550746,357.7202010838291,594.4948310585825,52.62101249303619,960.1309217659469,850.6395285562149,100
384.6072252338506,360.98388244732274,223.66588985196293,924.7261758534229,749.9120964609558,666.9825534171454,39.27151500309959,634.1317664731265,160.11886272513286,642.8514623923597,342.7896807050454,2.491164164360238,26.108619312137844,949.7495429081438,821.7285621540152,100
819.4395395670662,348.5730826483757,263.4683997684731,935.9228985401944,760.4370136655028,649.6589477553007,42.124884010167655,713.6021083945566,171.92302184660224,687.279653824503,363.4770123473834,814.6236495662592,45.003031348073705,985.969627835393,745.9614354983127,100
780.6028203746399,361.19971474078443,258.2431401263216,933.3038998660154,754.6260819158042,651.5623749027636,52.26979955466835,635.7885584982499,159.93224291698755,667.8257787281592,338.1351723577059,518.7103431470808,44.482782018608425,981.1027234255147,586.0125311557892,100
336.15963758362165,358.5928492653807,251.1983486407894,944.5737137021547,742.6376228005836,620.4023790100085,36.066477730020544,652.5074104878247,143.79195671907164,673.6421499943644,359.90385693185516,578.3319101412234,44.91079399162431,933.5781040094863,7.208990429409923,100
160.52963446377,365.2520915602662,297.71494276703964,935.7104567022541,778.560290646691,629.1050398016677,39.526262166734526,662.9681802452507,144.76909716022539,652.4181539759044,342.32353658096105,424.7824728294636,30.928531737687685,964.1131680492504,555.7735167307012,100
982.4940422427585,371.1538929006033,305.4464958394421,933.2648348543714,769.2367368894787,640.1102041869233,38.155532511036355,646.3641662738135,141.74121350441715,653.4901296255354,344.38361491575245,64.257773790512,35.334748273404735,961.0361527739504,778.0900570615433,100
39.60165718754271,365.12763929306044,299.12706855549766,937.2759615260363,781.9422421390165,642.3287886581721,50.527007616666204,659.8971918642355,144.1673188456117,655.436093554158,354.865884647598,618.720935026297,30.612233198962393,968.8831549973956,323.24845589409676,100
522.7299436568172,372.2493672224158,269.6871072978301,930.754011016066,735.1880341541768,635.6144277808944,37.9335426068072,644.593155089414,152.53145129822613,642.598606190214,352.81791203424973,309.11089648046266,41.145925033639394,984.7348437512102,400.6541143981784,100
609.0085240558025,374.9874965577372,253.51767749396535,940.1230483474679,721.0656062963648,647.6232063570582,34.623600658942856,650.9200813712469,151.44505888207402,649.0279181235526,353.30455655843247,450.36286933630186,27.61196433283669,994.0852875730914,596.0448559209551,100
27.955136127693958,360.97730461465324,254.39500925127157,938.1122621182689,734.8988256374766,644.4527596406017,41.9147636339005,655.433728065195,147.27264632951778,660.3352640193425,342.7971807771631,286.2599504193922,26.336795596657012,988.9499531768626,15.806963621873393,100
447.2206929701701,367.0463076020557,247.76686395455604,938.9606711505703,757.6613508001459,679.1975794744284,58.79330726934853,668.887172603418,153.2851816741959,658.7285862569087,349.29536298440786,17.333454940449798,28.845792312328605,936.9655646776172,336.0207417833443,100
322.3208353643902,361.583232247165,238.6615678984369,936.305040827191,773.0147323320823,673.5815691494566,44.777955165503805,669.4688900516967,145.0797701183814,665.3230901475094,336.7737207851675,648.6846134686239,30.057293248440466,927.5919265005901,241.06890070571419,100
150.8805845173753,366.58744308389436,248.6244574316508,935.0660921913169,767.8182761009508,672.3235077406923,41.741589352558925,683.8708285601305,157.61199064407748,683.870829467406,336.50415845922345,239.39710705623241,40.274124515292684,940.1747298338593,921.3191139760186,100
510.85274109828435,356.41320047606763,262.9876974757323,937.9771924451405,765.238984933922,639.4008510315278,59.04511990701661,669.7874929168682,150.18587157168,635.1300364095614,363.3100355867649,392.34336617194344,54.61377191065874,953.4103831749306,161.23583684841557,100
539.0937547484888,370.99175714742034,252.71111627462304,937.225690918545,753.1231815858733,664.5211625189254,52.97851919765705,666.6934922908798,161.4121843887294,636.9227342689951,347.7379828719201,114.52107450877314,56.29601233763199,936.436543962024,758.0018733523574,100
724.4136455443975,360.42722426718615,245.36547521048843,944.7627145591917,755.9476239974248,629.5914148625586,41.06238060649009,688.3611767079506,151.52460746816988,653.144091804094,359.2315117422518,934.9182819586373,57.41612969512219,935.8686605672909,515.8899002119181,100
540.9816857616144,355.74372679723865,234.56972547137465,939.4872122407453,773.5547559828866,654.5342267148693,59.91807756533749,683.5202360854855,168.3927194184397,656.3870678099452,356.98204347175937,277.4563614021057,44.493049505729964,950.280084985178,367.0775631530214,100
870.793429476562,360.4281713000189,277.4675767131056,930.2431870116235,758.4675556178356,647.3321322747731,57.85011452063143,686.6141487432232,159.27470506243958,635.5161064118744,352.5455117536255,637.8441724835116,34.47667370905303,947.731198162888,465.62009285321824,100
641.4709118917575,367.89725359552546,243.14063987230634,923.5828541604498,765.2264124843216,635.0713062398395,35.6855016305728,635.332315022503,159.9521393116174,679.4194354557978,341.2590984097209,235.25634072689004,45.81872569726767,952.7509825281447,331.38474983873766,100
940.3116059979405,355.25627000234834,240.07212823262844,925.9571684740624,758.4662687574802,647.6224170012854,44.81217078668571,700.5982715997249,166.60302782006502,661.5871803118126,341.17374315413036,132.1571054952342,43.87503816114948,986.0690408273754,14.989719088262966,100
510.4589507213283,365.30928540710283,253.01280841229266,925.8048150664645,735.9963408759094,640.096370413063,54.78303750273225,641.1653922029313,161.80111908682102,677.6156703039734,361.61788560241115,160.8964629991102,47.520025677370796,956.818183324095,637.8775508602087,100
506.0389345745984,371.4045704948508,228.15412366417442,934.1859701993349,753.3877139661896,662.7359001105428,40.26606075183756,634.8511831366241,160.63399648919852,641.4606135455997,343.87369172914924,166.15652187633913,28.531750166527466,936.6765630049936,644.1033016320215,100
78.33301202972764,363.7236846454715,243.63702835806276,919.3750852496595,760.0020746539005,639.3930913834845,51.01321143485867,650.1919153810752,144.2041106402333,623.7565722120537,341.01529507248017,485.61104627283123,37.212495682881254,964.9689065611794,580.1834439725819,100
292.4375304495986,357.1183168473214,243.31926057220946,925.3939376132976,778.3748080570477,644.520101453653,51.34563961810828,706.7853213219507,173.5610625667784,696.1104572334983,361.45971130606904,566.2525558946592,45.480900400070496,988.0746219210658,358.9218777243386,100
280.44442759455245,347.1935905781684,244.90670315687962,936.1985581831249,754.4984473496716,674.5854128274586,37.53912171828474,652.0456513436836,164.2675122412217,672.1029421220884,348.2600884816849,293.6041295582441,42.102250852978614,961.306689528528,595.9996520659957,100
952.3487324724442,371.53780542682034,268.470308849062,936.7292518870742,722.2394865754603,644.4564692519681,51.62361802669382,644.6857749508864,165.0888889929599,659.846498163956,346.09441487323807,100.00237852032734,27.707983158484986,977.6834193482034,769.393930991184,100
424.59229021985635,357.8339996092852,259.62332212072243,931.2253076835768,753.1463344154906,663.1201393880953,52.89819264626956,642.6802176766478,144.3005059919189,654.4045863256421,342.24186390630643,317.89391263814457,37.10718919610061,985.3360965844433,78.19653959456674,100
679.702840970263,369.15103056040425,291.30157446722933,937.40665660135,771.2713373598306,629.9717189245034,34.90540542191858,663.9365757440451,148.8906234172871,650.339863257368,357.7041512402187,929.5859704643386,33.20274445471269,963.0564709779962,922.6287853140974,100
759.9229927905141,368.53793865736395,248.87953404488616,933.8535704267323,744.6836363613863,629.5373517601791,46.482739008438976,652.6211748883125,155.1099677337789,687.9644438546367,347.11302512266303,833.8718248726504,46.66361376869426,942.9163310844624,288.9363485592046,100
231.09693312761425,357.51721595914074,235.03079097534174,931.5761362776517,755.2965164954644,673.6747326143363,54.57902770500647,689.8953263743485,151.2732458726342,676.4415466035116,336.18565374395473,619.8645264147019,34.82841958456206,918.3474595237227,287.52471067131125,100
560.0781130338772,362.2521826561279,223.99797938620094,942.487975632795,758.5906135698513,664.3390391593168,36.092256320908604,637.4135158538608,161.29558991946976,649.3793796327241,344.86272160956406,304.19293567680614,42.58387245927104,945.3587508680212,191.45101834268496,100
932.5392880488399,353.9663704806586,229.01805603105677,945.63710852143,775.7900211562301,665.1609791526326,47.05223353875782,639.7569565288776,157.15735950928683,654.1300921003268,341.26251546733806,908.7965035716967,45.38872852628335,933.9795438498629,666.4127544533353,100
